VisitId,PersonId,PlaceId,StartTime,EndTime
2720,430,54,2020-10-11T19:49:54,2020-10-12T02:02:50
2721,160,33,2020-10-22T19:44:44,2020-10-22T21:26:00
2722,213,47,2020-10-23T04:38:20,2020-10-24T03:05:26
2723,369,10,2020-10-04T10:45:37,2020-10-04T21:01:19
2724,405,4,2020-10-01T03:28:34,2020-10-02T02:42:20
2725,261,68,2020-10-17T14:43:49,2020-10-18T03:07:44
2726,47,79,2020-09-25T16:32:45,2020-09-26T06:13:06
2727,90,85,2020-10-22T06:17:41,2020-10-22T18:33:06
2728,489,4,2020-10-03T19:31:13,2020-10-04T11:17:28
2729,338,26,2020-10-08T05:31:33,2020-10-08T23:54:54
2730,472,56,2020-09-24T03:24:51,2020-09-24T14:12:57
2731,84,36,2020-10-03T19:49:54,2020-10-04T08:46:31
2732,438,26,2020-10-16T16:07:56,2020-10-17T04:35:19
2733,360,83,2020-09-28T08:40:24,2020-09-29T05:11:08
2734,290,73,2020-10-10T19:32:15,2020-10-11T17:40:55
2735,388,69,2020-10-10T10:28:29,2020-10-11T09:48:02
2736,152,95,2020-10-04T07:54:08,2020-10-04T15:38:49
2737,199,84,2020-10-18T09:29:38,2020-10-18T21:47:38
2738,76,26,2020-10-09T00:29:12,2020-10-09T02:04:28
2739,79,94,2020-10-09T00:43:10,2020-10-09T08:39:38
2740,298,18,2020-10-10T14:48:24,2020-10-11T06:58:20
2741,187,54,2020-10-14T00:50:54,2020-10-14T14:22:08
2742,329,29,2020-10-08T16:53:10,2020-10-09T14:10:32
2743,314,82,2020-10-14T08:44:09,2020-10-15T07:55:41
2744,85,37,2020-10-09T18:14:59,2020-10-09T19:38:08
2745,35,76,2020-10-13T00:53:33,2020-10-14T00:42:42
2746,17,96,2020-10-18T03:21:04,2020-10-18T21:44:45
2747,24,37,2020-10-04T02:04:02,2020-10-05T00:57:47
2748,148,39,2020-10-08T17:04:10,2020-10-09T16:22:55
2749,315,33,2020-09-30T12:56:20,2020-10-01T08:45:50
2750,426,9,2020-10-17T20:23:31,2020-10-18T17:58:35
2751,295,15,2020-10-08T01:36:41,2020-10-08T14:59:39
2752,257,44,2020-10-08T16:40:35,2020-10-08T23:45:20
2753,106,64,2020-09-27T09:59:25,2020-09-27T17:56:12
2754,316,71,2020-10-14T05:14:32,2020-10-14T15:01:31
2755,458,100,2020-10-19T19:05:39,2020-10-20T13:17:07
2756,105,21,2020-10-23T12:30:31,2020-10-23T20:40:12
2757,173,1,2020-10-15T05:43:38,2020-10-15T07:23:03
2758,383,56,2020-09-28T03:27:58,2020-09-28T19:05:45
2759,36,85,2020-10-20T17:19:13,2020-10-21T07:11:03
2760,90,88,2020-09-26T14:45:58,2020-09-27T06:47:01
2761,112,90,2020-10-23T16:41:11,2020-10-23T17:06:22
2762,60,32,2020-10-16T06:51:03,2020-10-16T07:10:59
2763,355,16,2020-10-22T04:20:03,2020-10-22T11:53:36
2764,411,59,2020-10-18T00:54:26,2020-10-18T21:27:03
2765,283,69,2020-09-25T19:04:52,2020-09-26T02:33:31
2766,77,44,2020-10-17T02:28:54,2020-10-17T04:47:26
2767,381,83,2020-10-14T22:11:50,2020-10-15T06:21:27
2768,424,15,2020-10-08T23:39:50,2020-10-09T20:57:14
2769,116,38,2020-10-14T18:10:49,2020-10-14T21:44:41
2770,135,12,2020-10-02T23:03:17,2020-10-03T18:35:17
2771,193,37,2020-09-25T08:26:07,2020-09-26T03:42:05
2772,461,98,2020-10-01T09:21:41,2020-10-02T02:07:55
2773,398,86,2020-10-18T06:21:37,2020-10-18T07:33:56
2774,364,22,2020-10-10T23:22:25,2020-10-11T08:09:19
2775,387,50,2020-09-25T05:17:17,2020-09-25T16:12:08
2776,391,88,2020-10-02T06:05:24,2020-10-03T00:27:03
2777,71,57,2020-09-27T15:55:24,2020-09-28T15:29:43
2778,43,12,2020-10-07T04:37:44,2020-10-07T14:37:44
2779,228,69,2020-10-22T00:43:53,2020-10-22T19:49:47
2780,334,10,2020-10-12T07:48:42,2020-10-12T13:58:46
2781,254,101,2020-10-16T18:28:04,2020-10-17T13:26:53
2782,313,25,2020-10-07T22:27:18,2020-10-08T01:14:06
2783,391,28,2020-09-24T05:49:45,2020-09-25T03:55:42
2784,432,31,2020-09-27T12:45:10,2020-09-27T23:39:24
2785,271,8,2020-10-19T04:04:23,2020-10-19T05:00:13
2786,314,93,2020-10-02T18:54:34,2020-10-03T13:22:30
2787,326,70,2020-10-20T05:18:29,2020-10-20T23:40:12
2788,133,89,2020-10-14T08:27:12,2020-10-14T22:39:24
2789,323,6,2020-09-26T06:45:40,2020-09-26T20:56:55
2790,331,75,2020-10-11T20:25:05,2020-10-11T22:05:25
2791,461,19,2020-10-22T02:19:48,2020-10-23T00:26:37
2792,310,36,2020-10-12T23:37:35,2020-10-13T05:35:17
2793,154,92,2020-10-10T23:39:56,2020-10-11T05:23:27
2794,149,25,2020-09-27T07:22:30,2020-09-28T02:24:37
2795,294,5,2020-10-21T18:16:55,2020-10-22T14:24:15
2796,40,63,2020-09-29T16:29:45,2020-09-30T09:40:08
2797,63,69,2020-10-14T08:02:35,2020-10-14T13:30:14
2798,380,21,2020-09-25T06:29:21,2020-09-26T01:15:39
2799,267,71,2020-10-04T19:58:37,2020-10-05T19:56:41
2800,94,53,2020-10-01T04:33:32,2020-10-01T16:57:43
2801,20,37,2020-10-10T16:43:46,2020-10-11T12:15:01
2802,40,8,2020-10-06T04:06:56,2020-10-07T00:16:46
2803,322,8,2020-10-06T18:00:34,2020-10-07T08:54:12
2804,134,35,2020-10-16T09:44:29,2020-10-16T19:09:27
2805,265,14,2020-10-01T16:51:02,2020-10-02T13:13:55
2806,112,84,2020-10-19T15:42:19,2020-10-20T13:03:19
2807,15,58,2020-10-11T03:04:44,2020-10-11T15:51:50
2808,225,45,2020-10-14T23:41:14,2020-10-15T14:19:33
2809,333,83,2020-09-25T12:33:20,2020-09-26T12:06:43
2810,280,86,2020-09-24T01:09:41,2020-09-24T09:59:09
2811,235,18,2020-09-24T01:56:52,2020-09-24T04:57:20
2812,133,87,2020-10-17T10:26:58,2020-10-17T20:28:38
2813,265,32,2020-09-24T08:15:41,2020-09-24T13:51:12
2814,364,83,2020-10-04T00:17:01,2020-10-04T09:06:48
2815,222,31,2020-09-30T13:16:15,2020-10-01T06:06:24
2816,386,18,2020-10-19T14:07:08,2020-10-20T09:41:28
2817,427,81,2020-10-03T08:20:38,2020-10-03T23:18:21
2818,340,97,2020-09-29T20:38:02,2020-09-30T07:58:27
2819,386,99,2020-09-27T13:52:53,2020-09-27T16:44:55
2820,355,96,2020-09-24T06:57:20,2020-09-24T20:59:44
2821,377,16,2020-10-15T04:26:10,2020-10-15T04:29:01
2822,87,88,2020-09-30T10:03:03,2020-09-30T23:40:15
2823,232,56,2020-10-10T00:11:45,2020-10-10T08:31:10
2824,27,27,2020-10-07T23:21:21,2020-10-08T16:06:26
2825,34,78,2020-10-23T16:26:44,2020-10-24T03:09:48
2826,269,81,2020-10-03T23:41:40,2020-10-04T04:02:23
2827,178,46,2020-10-04T11:14:23,2020-10-04T21:33:24
2828,309,85,2020-09-28T16:31:00,2020-09-29T11:33:02
2829,39,46,2020-09-24T12:06:54,2020-09-24T22:13:47
2830,407,24,2020-10-10T02:53:55,2020-10-10T03:58:16
2831,1,52,2020-10-19T05:23:04,2020-10-19T15:31:29
2832,40,32,2020-09-25T19:55:37,2020-09-26T05:36:50
2833,212,88,2020-10-13T12:25:08,2020-10-13T21:29:55
2834,377,98,2020-10-19T12:15:10,2020-10-20T03:35:55
2835,275,44,2020-10-07T04:13:00,2020-10-07T04:33:29
2836,465,72,2020-10-07T10:50:47,2020-10-07T11:00:20
2837,297,96,2020-09-27T00:17:14,2020-09-27T15:32:10
2838,141,89,2020-10-09T04:14:28,2020-10-09T15:15:20
2839,295,26,2020-10-04T10:02:56,2020-10-05T08:51:34
2840,158,58,2020-10-13T13:41:44,2020-10-14T08:00:27
2841,322,48,2020-10-10T04:07:08,2020-10-10T08:17:59
2842,70,25,2020-10-20T13:24:37,2020-10-21T03:45:37
2843,232,21,2020-10-17T16:25:11,2020-10-18T12:43:44
2844,358,90,2020-10-03T07:48:53,2020-10-03T08:20:18
2845,376,94,2020-10-20T21:15:15,2020-10-21T08:12:36
2846,216,96,2020-10-07T20:26:06,2020-10-07T21:46:26
2847,85,40,2020-10-08T11:30:43,2020-10-09T03:21:23
2848,341,69,2020-10-03T04:18:57,2020-10-03T10:51:45
2849,398,3,2020-09-30T16:02:09,2020-10-01T03:34:27
2850,363,70,2020-10-05T02:36:11,2020-10-05T22:38:01
2851,377,27,2020-10-08T22:45:30,2020-10-09T20:44:50
2852,327,19,2020-10-02T14:46:36,2020-10-02T20:42:11
2853,189,10,2020-10-07T08:18:05,2020-10-07T10:04:04
2854,54,43,2020-10-09T05:08:11,2020-10-09T17:14:58
2855,31,61,2020-10-20T06:59:15,2020-10-21T00:42:20
2856,474,74,2020-10-18T22:18:07,2020-10-19T05:14:28
2857,309,96,2020-10-23T05:06:27,2020-10-24T01:16:53
2858,198,85,2020-10-02T19:24:49,2020-10-03T05:18:40
2859,404,23,2020-10-02T02:17:52,2020-10-02T23:50:37
2860,304,37,2020-10-16T18:59:55,2020-10-17T17:53:55
2861,303,9,2020-10-11T13:12:08,2020-10-11T20:08:24
2862,134,63,2020-10-03T15:33:39,2020-10-03T18:14:19
2863,85,95,2020-09-30T01:26:11,2020-09-30T10:07:48
2864,374,21,2020-10-16T05:10:52,2020-10-16T05:31:58
2865,295,29,2020-09-30T18:13:02,2020-10-01T03:17:33
2866,325,85,2020-10-18T16:01:17,2020-10-19T13:57:49
2867,277,64,2020-10-05T09:47:35,2020-10-05T16:32:26
2868,182,64,2020-10-12T10:39:23,2020-10-13T03:41:08
2869,454,11,2020-10-03T20:46:02,2020-10-04T00:22:14
2870,48,8,2020-10-19T05:37:01,2020-10-19T21:49:17
2871,365,87,2020-10-03T18:12:29,2020-10-04T16:55:11
2872,196,45,2020-10-14T01:11:59,2020-10-14T03:51:25
2873,38,41,2020-09-26T19:36:05,2020-09-26T23:18:49
2874,143,8,2020-10-07T16:15:38,2020-10-07T17:29:05
2875,139,2,2020-10-20T07:37:20,2020-10-20T08:12:41
2876,448,92,2020-10-13T05:51:59,2020-10-14T04:23:18
2877,385,54,2020-09-27T19:39:49,2020-09-27T21:44:52
2878,493,78,2020-10-17T04:52:46,2020-10-17T17:03:37
2879,70,56,2020-09-30T01:11:43,2020-09-30T07:45:18
2880,480,71,2020-10-11T23:02:57,2020-10-11T23:28:19
2881,88,5,2020-09-24T22:22:59,2020-09-25T08:42:40
2882,489,57,2020-10-17T17:15:12,2020-10-18T00:07:30
2883,84,55,2020-10-01T21:50:22,2020-10-01T22:24:16
2884,352,94,2020-09-24T19:13:23,2020-09-25T15:12:58
2885,345,33,2020-09-25T06:43:06,2020-09-26T04:48:28
2886,275,90,2020-10-11T22:22:29,2020-10-12T07:39:57
2887,341,77,2020-10-16T07:12:55,2020-10-17T05:45:35
2888,182,94,2020-10-13T08:04:57,2020-10-13T15:37:14
2889,77,45,2020-10-01T12:27:04,2020-10-01T20:10:31
2890,32,24,2020-10-23T07:35:11,2020-10-23T16:32:48
2891,239,15,2020-10-23T16:03:51,2020-10-24T14:51:36
2892,43,70,2020-10-07T13:18:42,2020-10-07T14:44:40
2893,269,85,2020-10-11T15:55:35,2020-10-12T00:26:36
2894,28,60,2020-10-11T04:08:34,2020-10-11T15:18:15
2895,90,42,2020-10-01T13:20:15,2020-10-02T08:13:19
2896,169,101,2020-10-15T11:29:20,2020-10-16T04:15:23
2897,262,36,2020-10-12T22:54:08,2020-10-13T13:09:35
2898,20,72,2020-10-17T02:00:11,2020-10-18T00:44:42
2899,256,78,2020-09-27T10:55:39,2020-09-27T17:10:05
2900,207,69,2020-09-27T02:39:45,2020-09-28T01:59:45
2901,242,7,2020-10-21T05:22:58,2020-10-22T00:57:30
2902,462,31,2020-10-02T11:32:53,2020-10-02T20:59:15
2903,455,66,2020-10-01T13:52:38,2020-10-01T19:55:12
2904,288,76,2020-09-27T20:53:46,2020-09-28T07:05:02
2905,97,15,2020-10-20T03:16:01,2020-10-20T17:02:09
2906,264,50,2020-10-23T22:34:29,2020-10-24T12:15:58
2907,414,37,2020-10-11T22:47:38,2020-10-12T08:59:48
2908,367,98,2020-10-18T15:37:03,2020-10-18T22:32:57
2909,500,73,2020-09-27T17:21:25,2020-09-28T11:18:24
2910,87,68,2020-10-04T01:18:25,2020-10-04T05:58:55
2911,138,6,2020-10-20T07:46:26,2020-10-21T02:59:17
2912,230,24,2020-10-02T10:52:04,2020-10-02T17:21:11
2913,130,40,2020-10-03T21:44:10,2020-10-04T07:53:53
2914,377,39,2020-09-24T10:19:30,2020-09-25T07:09:52
2915,182,63,2020-10-13T01:28:29,2020-10-13T17:49:53
2916,154,101,2020-10-06T07:34:37,2020-10-06T18:07:34
2917,331,46,2020-10-01T00:43:36,2020-10-01T18:26:51
2918,494,14,2020-09-26T10:11:56,2020-09-27T01:40:18
2919,56,18,2020-09-26T11:04:19,2020-09-27T08:15:48
2920,50,9,2020-10-13T21:45:59,2020-10-14T06:50:32
2921,160,51,2020-10-19T00:36:32,2020-10-19T06:57:26
2922,393,67,2020-09-30T17:16:20,2020-10-01T09:08:02
2923,198,71,2020-10-06T00:39:20,2020-10-06T21:09:46
2924,438,72,2020-10-10T17:05:43,2020-10-10T18:05:02
2925,376,21,2020-10-05T10:59:30,2020-10-05T12:45:45
2926,385,83,2020-10-03T17:25:58,2020-10-03T21:49:01
2927,297,74,2020-10-12T19:13:24,2020-10-12T21:03:01
2928,309,68,2020-10-15T05:27:01,2020-10-15T18:28:19
2929,205,49,2020-10-08T15:10:39,2020-10-09T12:27:46
2930,31,44,2020-10-06T02:51:37,2020-10-06T08:15:03
2931,255,21,2020-10-12T04:45:14,2020-10-12T06:03:38
2932,392,47,2020-10-15T22:17:42,2020-10-16T03:15:19
2933,446,51,2020-10-06T21:05:19,2020-10-07T11:27:56
2934,164,4,2020-09-27T11:38:08,2020-09-28T02:38:36
2935,60,98,2020-10-22T17:55:52,2020-10-23T02:14:16
2936,457,77,2020-10-21T02:16:15,2020-10-21T20:58:48
2937,480,70,2020-10-13T08:16:21,2020-10-13T09:05:09
2938,491,1,2020-10-04T04:44:49,2020-10-04T06:46:08
2939,3,44,2020-09-30T17:55:44,2020-10-01T01:04:13
2940,122,61,2020-10-21T17:03:59,2020-10-22T08:34:22
2941,92,21,2020-10-16T22:13:06,2020-10-17T21:56:41
2942,64,78,2020-10-18T03:25:49,2020-10-18T08:11:52
2943,332,12,2020-10-23T03:15:05,2020-10-23T17:42:31
2944,177,59,2020-10-03T19:50:33,2020-10-04T02:06:16
2945,164,26,2020-10-08T10:40:53,2020-10-08T22:42:16
2946,286,33,2020-09-26T19:55:01,2020-09-27T19:23:52
2947,211,55,2020-10-19T18:57:20,2020-10-20T03:22:15
2948,183,87,2020-10-18T16:31:30,2020-10-19T10:54:53
2949,319,94,2020-09-24T19:54:46,2020-09-25T14:58:34
2950,345,95,2020-10-19T18:34:41,2020-10-20T10:24:50
2951,223,95,2020-10-05T01:40:28,2020-10-06T00:58:51
2952,41,64,2020-10-21T22:03:10,2020-10-22T20:42:08
2953,412,66,2020-10-11T19:39:58,2020-10-12T08:31:49
2954,250,77,2020-09-26T18:05:23,2020-09-27T15:30:38
2955,45,6,2020-09-27T15:41:28,2020-09-28T00:07:51
2956,379,97,2020-10-03T19:11:21,2020-10-04T00:36:36
2957,405,19,2020-10-02T16:33:15,2020-10-03T13:44:39
2958,298,7,2020-10-20T16:38:43,2020-10-21T05:19:04
2959,465,77,2020-10-11T14:54:08,2020-10-12T02:00:44
2960,465,70,2020-10-13T10:46:41,2020-10-13T22:14:58
2961,160,33,2020-10-06T13:47:27,2020-10-06T20:30:26
2962,473,86,2020-10-20T11:23:32,2020-10-20T18:42:40
2963,459,10,2020-10-12T06:50:38,2020-10-12T06:59:54
2964,392,95,2020-09-28T07:21:15,2020-09-28T23:02:27
2965,483,14,2020-10-16T05:34:10,2020-10-16T08:36:30
2966,341,4,2020-10-23T22:10:08,2020-10-24T14:48:56
2967,239,55,2020-10-10T12:02:25,2020-10-11T11:06:47
2968,58,72,2020-10-03T20:46:51,2020-10-04T02:09:17
2969,399,62,2020-10-10T12:17:05,2020-10-10T17:55:41
2970,68,73,2020-10-07T14:15:34,2020-10-07T15:12:02
2971,398,99,2020-10-19T00:46:07,2020-10-19T10:40:07
2972,410,17,2020-10-23T01:07:35,2020-10-23T12:46:38
2973,91,19,2020-10-10T08:30:57,2020-10-10T19:32:57
2974,194,72,2020-10-18T17:17:28,2020-10-19T15:30:08
2975,100,82,2020-10-14T01:55:32,2020-10-14T18:53:52
2976,99,72,2020-10-06T22:14:55,2020-10-07T09:19:36
2977,234,19,2020-10-05T21:09:23,2020-10-05T21:11:58
2978,246,27,2020-10-12T21:32:28,2020-10-13T06:23:04
2979,169,27,2020-10-23T07:00:23,2020-10-24T02:27:24
2980,44,7,2020-10-07T19:35:19,2020-10-07T22:41:11
2981,90,1,2020-10-04T00:16:35,2020-10-04T16:14:21
2982,159,79,2020-09-28T14:49:28,2020-09-28T15:55:17
2983,396,60,2020-10-14T08:18:26,2020-10-15T01:13:05
2984,495,72,2020-10-09T19:27:04,2020-10-09T22:25:53
2985,152,89,2020-10-23T02:16:33,2020-10-23T20:41:53
2986,374,47,2020-10-02T18:46:21,2020-10-03T01:09:01
2987,424,38,2020-09-28T18:17:03,2020-09-29T13:49:24
2988,441,2,2020-09-25T00:33:43,2020-09-25T22:26:54
2989,431,85,2020-10-16T05:35:10,2020-10-16T17:40:05
2990,250,9,2020-10-04T16:43:28,2020-10-05T11:43:27
2991,224,57,2020-10-07T16:35:49,2020-10-08T10:00:43
2992,192,44,2020-10-22T15:58:42,2020-10-23T07:16:40
2993,64,58,2020-10-05T07:38:57,2020-10-05T14:39:05
2994,240,25,2020-09-29T20:35:15,2020-09-30T19:15:39
2995,359,22,2020-10-15T06:41:53,2020-10-16T04:47:01
2996,150,95,2020-09-29T00:26:23,2020-09-29T12:55:08
2997,382,84,2020-10-17T08:06:25,2020-10-17T09:15:47
2998,455,31,2020-09-28T00:55:59,2020-09-28T16:09:18
2999,44,14,2020-10-06T14:54:46,2020-10-07T11:00:31
3000,156,33,2020-10-22T03:01:59,2020-10-22T19:46:07
3001,293,49,2020-10-01T03:05:54,2020-10-01T11:58:58
3002,437,79,2020-10-07T19:14:08,2020-10-07T21:17:47
3003,331,69,2020-09-26T11:47:45,2020-09-26T20:08:21
3004,396,48,2020-10-20T17:33:18,2020-10-21T14:46:47
3005,484,99,2020-09-25T15:16:09,2020-09-25T23:26:40
3006,103,64,2020-10-02T13:33:48,2020-10-02T15:18:27
3007,258,25,2020-09-26T18:07:50,2020-09-27T09:13:23
3008,137,91,2020-10-06T13:14:32,2020-10-06T14:51:17
3009,319,3,2020-10-15T15:34:04,2020-10-15T16:03:31
3010,351,29,2020-10-02T19:10:39,2020-10-03T04:34:57
3011,236,68,2020-10-03T20:16:39,2020-10-04T08:28:23
3012,49,98,2020-10-04T12:33:12,2020-10-05T05:54:17
3013,73,1,2020-10-18T04:05:53,2020-10-18T21:32:51
3014,402,98,2020-10-21T17:23:45,2020-10-21T21:35:13
3015,132,85,2020-10-05T17:39:47,2020-10-06T07:10:59
3016,79,86,2020-10-13T00:27:37,2020-10-13T17:55:43
3017,220,21,2020-09-30T20:16:39,2020-10-01T17:16:29
3018,414,59,2020-10-07T03:43:21,2020-10-07T12:32:42
3019,109,28,2020-10-09T15:02:00,2020-10-10T06:50:26
3020,222,39,2020-10-12T09:14:32,2020-10-12T13:53:28
3021,391,2,2020-10-01T07:14:44,2020-10-01T19:03:20
3022,333,75,2020-10-07T17:39:02,2020-10-08T02:48:55
3023,93,64,2020-10-21T21:41:16,2020-10-22T00:49:13
3024,159,7,2020-10-11T08:01:43,2020-10-12T07:05:49
3025,349,2,2020-09-25T21:56:18,2020-09-26T10:24:58
3026,360,96,2020-10-02T21:40:50,2020-10-03T08:55:35
3027,35,9,2020-10-06T01:14:21,2020-10-06T14:05:50
3028,17,101,2020-10-22T21:22:51,2020-10-23T06:10:58
3029,387,95,2020-09-27T04:26:49,2020-09-27T20:04:37
3030,240,28,2020-10-04T08:00:39,2020-10-05T04:25:06
3031,60,41,2020-10-19T20:32:15,2020-10-20T13:58:03
3032,36,67,2020-10-01T13:57:50,2020-10-01T18:46:05
3033,446,45,2020-10-07T22:15:05,2020-10-08T16:44:04
3034,380,13,2020-10-16T11:59:42,2020-10-16T12:18:07
3035,87,81,2020-10-06T15:13:28,2020-10-06T15:47:56
3036,101,65,2020-10-22T12:52:59,2020-10-23T00:13:51
3037,460,100,2020-10-08T10:36:59,2020-10-08T11:00:07
3038,57,45,2020-10-01T05:51:33,2020-10-02T02:07:46
3039,66,96,2020-10-07T05:58:41,2020-10-07T16:23:54
3040,73,67,2020-10-01T23:32:34,2020-10-02T16:59:35
3041,481,12,2020-09-26T03:54:32,2020-09-26T06:40:31
3042,183,48,2020-10-07T22:19:43,2020-10-08T10:19:54
3043,117,75,2020-10-01T07:50:13,2020-10-01T11:36:49
3044,397,57,2020-10-16T08:53:55,2020-10-16T12:07:29
3045,9,72,2020-10-21T13:48:21,2020-10-22T11:17:07
3046,236,92,2020-10-09T19:42:06,2020-10-10T18:39:09
3047,93,56,2020-10-17T11:05:12,2020-10-17T14:20:41
3048,354,94,2020-10-10T01:44:58,2020-10-10T14:59:47
3049,157,40,2020-10-08T19:18:48,2020-10-09T15:11:35
3050,99,68,2020-10-12T19:33:58,2020-10-13T01:11:26
3051,379,65,2020-10-07T04:01:01,2020-10-07T04:10:54
3052,303,34,2020-09-25T01:14:48,2020-09-25T02:07:54
3053,289,43,2020-10-02T22:14:34,2020-10-02T23:16:51
3054,85,35,2020-10-08T13:44:37,2020-10-08T17:42:54
3055,125,49,2020-09-26T23:27:15,2020-09-27T14:26:00
3056,493,50,2020-09-28T12:03:31,2020-09-28T13:20:03
3057,151,87,2020-10-16T22:14:17,2020-10-17T09:35:38
3058,477,31,2020-10-11T08:12:20,2020-10-11T17:36:30
3059,61,24,2020-10-18T10:18:14,2020-10-18T16:21:38
3060,490,43,2020-10-11T17:39:55,2020-10-12T11:35:02
3061,187,91,2020-10-22T05:40:00,2020-10-22T23:04:29
3062,332,24,2020-10-14T12:35:22,2020-10-14T12:57:15
3063,88,99,2020-10-10T14:25:30,2020-10-11T05:58:25
3064,331,24,2020-09-26T22:01:10,2020-09-27T03:07:11
3065,237,13,2020-10-08T22:38:41,2020-10-09T17:50:32
3066,279,44,2020-10-09T02:36:31,2020-10-10T00:57:32
3067,443,9,2020-10-04T11:59:37,2020-10-04T23:47:39
3068,433,23,2020-09-26T10:20:45,2020-09-27T01:33:01
3069,166,80,2020-10-12T02:10:51,2020-10-12T02:15:01
3070,362,31,2020-10-12T15:01:58,2020-10-13T01:04:19
3071,435,59,2020-09-25T21:06:02,2020-09-25T22:32:32
3072,250,88,2020-10-17T18:06:38,2020-10-18T06:45:01
3073,139,66,2020-10-22T22:52:35,2020-10-23T05:16:07
3074,355,96,2020-10-19T05:04:27,2020-10-20T04:50:21
3075,15,97,2020-10-16T23:39:47,2020-10-17T13:44:29
3076,473,76,2020-10-03T17:13:40,2020-10-03T19:43:44
3077,246,16,2020-09-26T19:50:34,2020-09-27T10:31:18
3078,206,73,2020-10-02T15:54:28,2020-10-03T12:41:41
3079,291,96,2020-10-08T07:48:57,2020-10-08T19:47:32
3080,466,42,2020-10-04T22:20:12,2020-10-05T20:34:27
3081,17,97,2020-10-07T15:26:46,2020-10-08T07:36:53
3082,63,10,2020-09-25T03:42:26,2020-09-25T19:34:16
3083,27,63,2020-10-08T18:46:57,2020-10-09T09:06:17
3084,326,27,2020-10-10T23:30:41,2020-10-11T13:59:56
3085,11,88,2020-10-13T16:12:25,2020-10-13T17:10:42
3086,465,37,2020-10-14T08:58:05,2020-10-14T10:22:38
3087,173,40,2020-09-25T07:49:00,2020-09-25T14:25:58
3088,261,64,2020-10-06T17:01:49,2020-10-06T23:56:16
3089,149,28,2020-09-28T16:38:28,2020-09-29T08:21:30
3090,465,79,2020-10-18T10:03:05,2020-10-18T17:03:58
3091,44,83,2020-09-26T02:08:05,2020-09-26T04:35:37
3092,76,54,2020-09-28T12:52:07,2020-09-28T15:04:07
3093,266,4,2020-09-30T05:02:31,2020-09-30T21:16:16
3094,13,4,2020-09-24T17:45:50,2020-09-24T23:11:15
3095,441,83,2020-10-17T19:51:03,2020-10-18T05:18:41
3096,281,31,2020-10-03T06:20:04,2020-10-03T15:02:42
3097,500,74,2020-10-06T20:09:27,2020-10-06T20:14:53
3098,8,40,2020-10-06T18:27:11,2020-10-07T11:29:23
3099,236,90,2020-10-04T14:45:31,2020-10-05T13:57:37
3100,326,54,2020-09-25T07:48:44,2020-09-26T06:39:35
3101,92,59,2020-09-25T09:26:22,2020-09-25T12:28:57
3102,399,44,2020-10-05T15:29:06,2020-10-06T07:18:37
3103,258,85,2020-10-18T04:23:34,2020-10-19T01:32:20
3104,107,15,2020-10-02T16:49:41,2020-10-02T22:04:21
3105,477,48,2020-09-28T00:59:14,2020-09-28T02:59:36
3106,181,16,2020-09-25T15:07:31,2020-09-25T15:09:49
3107,229,8,2020-10-16T11:08:09,2020-10-17T07:14:53
3108,282,70,2020-10-04T00:41:49,2020-10-04T13:39:39
3109,155,53,2020-10-15T18:32:03,2020-10-15T20:37:06
3110,48,100,2020-09-27T08:44:24,2020-09-27T14:06:27
3111,446,15,2020-10-06T18:13:25,2020-10-07T14:35:39
3112,468,77,2020-10-04T13:46:06,2020-10-05T01:58:26
3113,295,39,2020-10-01T09:46:33,2020-10-02T05:02:23
3114,298,44,2020-10-08T02:53:01,2020-10-08T21:08:34
3115,481,85,2020-10-01T10:20:28,2020-10-02T08:59:12
3116,211,11,2020-10-08T18:49:10,2020-10-09T14:41:28
3117,279,84,2020-10-23T15:03:12,2020-10-23T23:39:13
3118,438,24,2020-10-16T14:14:16,2020-10-17T11:04:12
3119,282,50,2020-10-12T04:04:48,2020-10-13T03:20:42
3120,64,99,2020-10-17T03:24:59,2020-10-17T07:24:40
3121,33,22,2020-10-19T19:52:08,2020-10-20T17:22:24
3122,154,44,2020-10-21T13:30:58,2020-10-22T11:54:10
3123,277,43,2020-10-14T16:52:22,2020-10-15T16:16:27
3124,289,29,2020-10-13T21:05:07,2020-10-14T17:30:42
3125,391,74,2020-10-02T02:54:51,2020-10-03T00:16:39
3126,83,6,2020-09-27T23:20:32,2020-09-28T09:06:09
3127,368,86,2020-10-03T06:05:47,2020-10-03T12:55:26
3128,114,48,2020-10-03T21:54:46,2020-10-04T06:15:14
3129,30,43,2020-10-19T11:15:53,2020-10-19T23:17:13
3130,447,10,2020-10-08T13:45:55,2020-10-09T05:34:50
3131,50,53,2020-10-12T04:53:01,2020-10-12T07:40:48
3132,17,33,2020-09-27T01:42:48,2020-09-27T23:43:05
3133,83,81,2020-10-01T18:05:20,2020-10-02T16:52:06
3134,272,4,2020-09-26T07:28:07,2020-09-26T09:34:34
3135,364,62,2020-10-14T03:45:16,2020-10-14T16:23:47
3136,340,53,2020-10-16T05:10:42,2020-10-16T22:04:45
3137,459,95,2020-10-02T13:41:48,2020-10-02T20:03:01
3138,474,40,2020-10-10T00:52:51,2020-10-10T19:11:56
3139,371,6,2020-09-29T01:31:47,2020-09-29T13:54:46
3140,498,56,2020-09-29T10:26:46,2020-09-30T05:09:34
3141,169,42,2020-10-08T15:57:18,2020-10-09T10:50:21
3142,128,90,2020-10-03T23:17:23,2020-10-04T16:35:15
